ticker,signal_date,exit_date,closed,entry,exit,r0,R,move_pct,peak_pct,peak_R,held,r0_pct,er22,er55,fresh,dd_pct,hi_age,atr_pct,dev,selfvol,tier,mae_R,mae_low_R,mae_atr,mae_low_atr,breadth,regime
CAT,2023-03-03,2023-03-07,1,255.31,246.14,9.7112,-0.944,-3.59,0.0,0.0,2,3.804,0.04701131512395758,0.13158675555972668,2.083,4.63,24,2.304,1.7089936584837437,0.015229483837490454,mid,-0.944,-0.964,1.559,1.592,0.7516,bull
CMBT,2023-03-03,2023-03-13,1,19.02,17.45,1.6227,-0.968,-8.25,0.0,0.0,6,8.531,0.4183672228142136,0.04021686714797119,1.692,5.78,55,3.573,2.9532272198315166,-0.056331408474945666,strong,-0.968,-1.066,2.31,2.546,0.7516,bull
CRWD,2023-03-03,2023-04-28,1,31.51,30.0125,4.9732,-0.301,-4.75,8.99,0.57,39,15.783,0.32348219027608704,0.05116310394077271,0.0,0.0,1,3.89,2.06088331629574,-0.18859438265900985,strong,-0.318,-0.397,1.289,1.609,0.7516,bull
CSTM,2023-03-03,2023-03-13,1,16.68,14.29,2.9674,-0.805,-14.33,0.0,0.0,6,17.79,0.22799583457683506,0.2831705806019048,0.0,0.0,1,4.418,2.2320341942640884,0.1887388333651001,mid,-0.805,-0.849,3.243,3.419,0.7516,bull
FLNG,2023-03-03,2023-03-15,1,35.63,31.65,3.198,-1.245,-11.17,0.0,0.0,8,8.976,0.39982407925692426,0.009745285923000202,1.278,3.95,54,3.162,1.9626914446829822,-0.11609585211609041,strong,-1.245,-1.538,3.532,4.366,0.7516,bull
FSLR,2023-03-06,2023-04-28,1,212.3,182.58,33.6939,-0.882,-14.0,3.38,0.213,38,15.871,0.3224352304726553,0.2313558023931776,0.0,0.0,1,3.913,4.971036159521645,0.12098913099590325,mid,-0.882,-1.239,3.577,5.025,0.6989,bull
AMD,2023-03-14,2023-04-21,1,87.45,88.43,12.6588,0.077,1.12,14.67,1.014,27,14.475,0.11128612676540033,0.1911807399547578,0.634,2.67,27,4.256,1.7461520328510993,0.051378499473046624,mid,0.0,-0.097,0.0,0.33,0.4352,bear
WPM,2023-03-14,2023-05-22,1,43.9,47.79,2.3213,1.676,8.86,18.97,3.589,48,5.288,0.0535300600526304,0.12246196134036277,2.39,6.87,33,3.041,1.9085178353977295,0.09538941823019575,mid,-0.224,-0.655,0.39,1.139,0.4352,bear
META,2023-03-15,2023-08-16,1,197.75,294.29,28.5317,3.384,48.82,64.59,4.477,106,14.428,0.382868085835329,0.43152242434744814,0.0,0.0,1,3.534,2.8565595684003116,0.09388020644066808,mid,-0.075,-0.144,0.306,0.588,0.3319,bear
ASX,2023-03-16,2023-04-13,1,7.67,7.31,0.7739,-0.465,-4.69,3.91,0.388,19,10.09,0.10344830106155678,0.2121212489942308,0.347,0.92,29,2.632,2.010943283123638,0.06286842462114972,weak,-0.465,-0.594,1.783,2.278,0.4088,bear
MSFT,2023-03-16,2023-07-27,1,276.2,330.72,29.1721,1.869,19.74,30.16,2.855,91,10.562,0.05977464702388362,0.17323964021469954,0.0,0.0,21,2.516,3.081064622385886,0.008415835988121456,mid,-0.136,-0.229,0.571,0.961,0.4088,bear
GOOGL,2023-03-17,2023-06-26,1,101.62,118.34,5.1129,3.27,16.45,25.28,5.025,68,5.031,0.21459492742169492,0.14054323244122296,2.448,6.89,30,2.982,2.8943713389440524,-0.01323206895438589,mid,-0.143,-0.368,0.241,0.62,0.3714,bear
EXK,2023-03-20,2023-05-10,1,3.48,3.61,0.2461,0.528,3.74,28.45,4.022,36,7.073,0.2387097647485353,0.046228722882787975,2.442,10.03,37,4.472,2.9432309569327186,-0.07342843977381475,mid,-0.772,-0.934,1.221,1.478,0.4198,bear
IAG,2023-03-20,2023-03-21,1,2.54,2.42,0.0686,-1.749,-4.72,0.0,0.0,1,2.701,0.06086951473934937,0.016077153162913388,3.43,13.84,36,4.592,2.190681974568593,-0.02889675474397535,weak,-1.749,-1.895,1.029,1.115,0.4198,bear
PAAS,2023-03-20,2023-04-21,1,17.83,17.12,1.4026,-0.506,-3.98,9.31,1.184,23,7.866,0.20286402699967726,0.05760252122383087,2.129,8.15,37,4.109,2.7698881210255233,0.022228926797743798,mid,-0.563,-0.777,1.078,1.488,0.4198,bear
PANW,2023-03-21,2023-04-25,1,97.245,91.285,10.3842,-0.574,-6.13,3.43,0.321,24,10.678,0.3607320298326555,0.39122306537585433,0.0,0.0,12,2.547,1.5989593205505561,-0.07262731599976402,mid,-0.574,-0.592,2.406,2.483,0.4242,bear
RMBS,2023-03-21,2023-04-25,1,45.52,45.29,5.3531,-0.043,-0.51,12.61,1.072,24,11.76,0.029308340865091563,0.22344502458883167,0.528,1.72,27,3.288,1.2924111822682187,0.1556745015701615,weak,-0.379,-0.435,1.356,1.557,0.4242,bear
SONY,2023-03-21,2023-03-22,1,17.874,17.488,0.3119,-1.237,-2.16,0.0,0.0,1,1.745,0.08036913932270288,0.2260248956504732,2.936,5.74,32,2.05,2.3854859096491787,0.008619141135050246,weak,-1.237,-1.244,1.053,1.059,0.4242,bear
TSM,2023-03-21,2023-04-05,1,92.5,90.2,3.42,-0.673,-2.49,2.26,0.611,11,3.697,0.05618726963515439,0.18874399846260104,2.815,7.28,24,2.738,1.5357923568236018,-0.02013714126064925,mid,-0.673,-1.009,0.908,1.362,0.4242,bear
AGI,2023-03-23,2023-05-25,1,11.59,12.32,1.4106,0.518,6.3,19.24,1.581,44,12.171,0.3447429045766996,0.13835766667270982,0.508,1.73,40,3.394,2.862689049640887,0.1356752208630867,strong,0.0,-0.128,0.0,0.458,0.3758,bear
EQX,2023-03-23,2023-05-01,1,4.68,4.81,0.9029,0.144,2.78,21.37,1.108,26,19.292,0.3840829947418393,0.15235460210404128,1.036,5.56,40,5.569,2.988851413483364,0.06427076478279936,strong,0.0,-0.155,0.0,0.537,0.3758,bear
LRCX,2023-03-23,2023-08-11,1,52.359,65.197,5.0405,2.547,24.52,37.75,3.922,97,9.627,0.2811921564467362,0.21818297574329917,1.383,4.78,34,3.569,1.6871480820363007,0.0327920589730184,mid,-0.764,-0.889,2.061,2.398,0.3758,bear
OR,2023-03-23,2023-05-24,1,15.0,15.61,1.9779,0.308,4.07,17.2,1.304,43,13.186,0.4223036768427408,0.2572498909831076,0.0,0.0,4,3.207,2.929128529846084,0.20288034948588396,mid,0.0,-0.157,0.0,0.644,0.3758,bear
B,2023-03-24,2023-05-16,1,18.52,18.76,0.5634,0.426,1.3,10.31,3.39,36,3.042,0.3882355995951932,0.023715317182613837,3.091,8.27,36,2.882,3.2422006105008085,-0.02294389727304358,weak,-0.035,-1.083,0.037,1.143,0.3758,bear
IAG,2023-03-24,2023-05-17,1,2.57,2.76,0.1054,1.803,7.39,28.4,6.927,37,4.1,0.26666670640311074,0.039215724467923395,3.095,12.11,40,4.4,2.2065205632270817,-0.048851149569466346,weak,0.0,-0.854,0.0,0.796,0.3758,bear
MCD,2023-03-27,2023-05-22,1,273.84,289.35,12.5658,1.234,5.66,8.85,1.928,39,4.589,0.14745189721415586,0.09115019336044206,0.807,1.23,41,1.533,1.6567469590064807,-0.015619160399637178,mid,0.0,-0.026,0.0,0.079,0.4242,bear
CDE,2023-03-29,2023-04-26,1,3.75,3.6,0.2212,-0.678,-4.0,18.13,3.075,19,5.898,0.4098360826601157,0.008097158957637745,2.764,11.67,44,4.727,3.5283229745764295,-0.09313005013687059,strong,-0.678,-0.95,0.846,1.185,0.4527,neutral
KO,2023-03-29,2023-05-22,1,61.86,61.51,1.9671,-0.178,-0.57,3.94,1.24,37,3.18,0.2251653454190856,0.03423093905260416,1.432,1.9,55,1.343,2.1033858686335916,-0.09862645870992104,mid,-0.178,-0.214,0.421,0.506,0.4527,neutral
NFLX,2023-03-29,2023-04-19,1,33.203,32.312,0.9616,-0.927,-2.68,4.89,1.69,14,2.896,0.06954082464278125,0.049567790471814456,3.278,10.75,44,3.635,1.9331905625283212,0.007254683570498299,weak,-0.927,-1.657,0.738,1.32,0.4527,neutral
SHOP,2023-03-29,2023-04-05,1,46.7,45.19,0.7635,-1.978,-3.23,2.66,1.624,5,1.635,0.2874306470986628,0.12326635290729779,3.662,14.62,38,4.585,1.4482560424848727,-0.09227951762490683,weak,-1.978,-1.991,0.705,0.71,0.4527,neutral
APH,2023-03-30,2023-04-06,1,40.33,38.82,1.7658,-0.855,-3.74,1.31,0.3,5,4.378,0.1673774815314885,0.031021892729107933,1.491,2.78,39,1.896,1.745814489286535,-0.07192123744190315,mid,-0.855,-1.005,1.975,2.321,0.4989,neutral
CIEN,2023-03-30,2023-04-19,1,51.95,47.01,6.1126,-0.808,-9.51,1.1,0.093,13,11.766,0.20393649959381516,0.0018761645511846318,0.428,1.36,40,3.193,1.2609157638622637,0.04785902871024561,mid,-0.808,-0.851,2.978,3.135,0.4989,neutral
CL,2023-03-30,2023-04-04,1,75.25,74.73,0.5012,-1.038,-0.69,0.15,0.219,3,0.666,0.14223181353770403,0.08125324644279008,3.358,4.87,55,1.508,2.2079904207193617,-0.0966792639081554,weak,-1.038,-1.097,0.458,0.485,0.4989,neutral
DEO,2023-03-30,2023-05-12,1,180.63,178.22,1.4252,-1.691,-1.33,4.77,6.048,30,0.789,0.19647977311284515,0.015079689829878212,3.259,4.58,51,1.459,2.4279349710492126,-0.10186092047168949,weak,-1.691,-2.154,0.914,1.165,0.4989,neutral
INTC,2023-03-30,2023-04-24,1,32.09,29.66,4.4691,-0.544,-7.57,3.15,0.226,16,13.927,0.5151079875108437,0.08121359750804281,0.0,0.0,1,3.402,3.689404142675659,0.07034423019900538,strong,-0.544,-0.555,2.226,2.272,0.4989,neutral
JBL,2023-03-30,2023-04-19,1,86.74,81.71,7.8256,-0.643,-5.8,1.64,0.181,13,9.022,0.15713691593148985,0.2730342498103389,0.0,0.0,19,2.431,1.9311911287649808,0.047373948857135195,mid,-0.643,-0.742,2.386,2.755,0.4989,neutral
KLAC,2023-03-30,2023-04-05,1,39.603,38.161,1.6593,-0.869,-3.64,0.79,0.189,4,4.19,0.11121507186286965,0.05480635989660133,2.867,9.05,44,3.419,1.2170403651775412,0.026659552449573187,mid,-0.869,-1.159,1.065,1.42,0.4989,neutral
QCOM,2023-03-30,2023-04-03,1,127.4,124.74,1.5724,-1.692,-2.09,0.14,0.114,2,1.234,0.09869934534331776,0.09249618715465167,3.717,9.66,40,2.823,1.823352222617133,-0.09960486062683094,weak,-1.692,-2.41,0.74,1.054,0.4989,neutral
SAP,2023-03-30,2023-05-23,1,126.07,129.83,8.3555,0.45,2.98,8.39,1.266,37,6.628,0.3673159384854147,0.16886923595796513,0.0,0.0,1,1.744,2.979995276161651,-0.0276924510421529,strong,0.0,-0.06,0.0,0.227,0.4989,neutral
WMT,2023-03-30,2023-05-24,1,48.5567,49.21,1.7134,0.381,1.35,5.11,1.449,38,3.529,0.16465126380078118,0.012323169679629624,1.43,2.1,27,1.489,2.5824182702321203,-0.1110842532810643,mid,0.0,0.0,0.0,0.0,0.4989,neutral
ADI,2023-03-31,2023-04-25,1,197.22,181.14,15.4671,-1.04,-8.15,0.0,0.0,16,7.843,0.2794612611452764,0.21928215997781872,0.42,1.0,31,2.376,2.350457724676534,0.024039378789344923,mid,-1.04,-1.044,3.431,3.446,0.6066,bull
AMZN,2023-03-31,2023-04-03,1,103.29,102.41,1.5763,-0.558,-0.85,0.0,0.0,1,1.526,0.35078867952046977,0.085452306710837,3.62,9.66,40,2.918,2.2031814819705553,-0.14630314333140948,weak,-0.558,-1.18,0.292,0.617,0.6066,bull
BKNG,2023-03-31,2023-05-25,1,106.0964,103.8948,8.881,-0.248,-2.08,4.85,0.579,38,8.371,0.13616400294560135,0.25093010763941315,0.0,0.0,20,2.234,2.1599634116932305,-0.03210770196636259,weak,-0.474,-0.577,1.775,2.162,0.6066,bull
FORM,2023-03-31,2023-04-18,1,31.85,28.27,3.4851,-1.027,-11.24,0.0,0.0,11,10.942,0.11593123447069953,0.19420783405785863,1.019,3.56,31,3.575,2.164996485015849,-0.03200285318498375,mid,-1.027,-1.105,3.144,3.381,0.6066,bull
HPE,2023-03-31,2023-04-18,1,15.93,15.78,0.203,-0.739,-0.94,2.51,1.97,11,1.274,0.06878309370106009,0.0914179061324309,3.183,7.04,55,2.347,3.374356285439289,0.016730617879399556,weak,-0.739,-1.108,0.401,0.602,0.6066,bull
HPQ,2023-03-31,2023-04-26,1,29.35,28.96,0.5894,-0.662,-1.33,6.37,3.173,17,2.008,0.06455858209902278,0.025440327720467133,2.853,6.14,40,2.257,1.982970361671598,-0.13009118961656185,mid,-0.662,-1.069,0.589,0.951,0.6066,bull
NOK,2023-03-31,2023-04-18,1,4.91,4.66,0.2023,-1.236,-5.09,0.61,0.148,11,4.12,0.24409408020689446,0.009345855477408105,1.827,3.78,53,2.118,2.2933670241848407,-0.03937235681004814,mid,-1.236,-1.582,2.404,3.077,0.6066,bull
NXPI,2023-03-31,2023-04-05,1,186.48,173.02,10.7951,-1.247,-7.22,0.0,0.0,3,5.789,0.10532866143651323,0.10129539864495252,2.267,6.73,40,3.123,1.3954055720511656,-0.0008847281578250321,mid,-1.247,-1.403,2.311,2.601,0.6066,bull
PENG,2023-03-31,2023-04-04,1,17.24,16.53,0.7435,-0.955,-4.12,0.0,0.0,2,4.312,0.058823444798648115,0.03811662093412001,2.853,9.16,40,3.497,2.0276615751449967,-0.10520429136382048,mid,-0.955,-1.513,1.178,1.866,0.6066,bull
PEP,2023-03-31,2023-05-22,1,182.3,186.64,8.7525,0.496,2.38,7.58,1.579,35,4.801,0.4599568276650984,0.06691852089618076,0.0,0.0,1,1.263,2.7567106649828106,-0.13687055785218916,strong,-0.051,-0.217,0.195,0.825,0.6066,bull
PG,2023-03-31,2023-05-22,1,148.69,149.16,3.958,0.119,0.32,5.3,1.991,35,2.662,0.45862745869344257,0.03223694526815597,1.764,2.27,53,1.308,3.2835948420799945,-0.12493028198752709,strong,0.0,-0.404,0.0,0.823,0.6066,bull
SON,2023-03-31,2023-05-09,1,61.0,58.8,3.4983,-0.629,-3.61,2.28,0.397,26,5.735,0.057894633285268164,0.02349741496072316,1.263,2.88,40,2.324,2.3203405298854887,0.026142446828357313,mid,-0.629,-0.743,1.552,1.834,0.6066,bull
SONY,2023-03-31,2023-04-06,1,18.13,17.634,0.4332,-1.145,-2.74,0.75,0.314,4,2.39,0.2639096633744584,0.11349030499198465,2.552,4.72,40,1.915,2.182516620650825,-0.028823932066432745,strong,-1.145,-1.583,1.429,1.976,0.6066,bull
STX,2023-03-31,2023-04-04,1,66.12,65.34,0.6928,-1.126,-1.18,0.0,0.0,2,1.048,0.0870321892009887,0.1351433731200482,3.784,10.32,32,2.99,2.052637300458351,-0.0807364122618548,weak,-1.126,-2.122,0.395,0.744,0.6066,bull
SXI,2023-03-31,2023-06-23,1,122.44,135.54,10.93,1.199,10.7,19.48,2.182,57,8.927,0.12287721805406693,0.1765906620266706,0.024,0.06,40,2.419,1.9694066005618085,0.04846196258901547,mid,-0.684,-0.782,2.525,2.886,0.6066,bull
AU,2023-04-03,2023-05-12,1,24.48,25.54,3.2032,0.331,4.33,19.0,1.452,28,13.085,0.6669768696233829,0.086710652532513,0.0,0.0,1,3.18,5.26505587962442,0.10485633119569449,strong,0.0,-0.019,0.0,0.077,0.6286,bull
BDC,2023-04-03,2023-04-05,1,87.77,80.26,5.0384,-1.491,-8.56,0.0,0.0,2,5.74,0.08759941788639526,0.11384025532700077,1.964,4.88,32,2.582,1.6174054091002807,0.013295936823666032,mid,-1.491,-1.572,3.314,3.495,0.6286,bull
CROX,2023-04-03,2023-04-27,1,128.67,124.32,16.7163,-0.26,-3.38,17.46,1.344,17,12.992,0.05882351350858138,0.010636831323780689,0.934,3.83,30,4.184,1.6449345730459597,0.008559137940360229,mid,-0.407,-0.721,1.265,2.24,0.6286,bull
ORCL,2023-04-03,2023-05-24,1,93.92,98.32,7.1486,0.616,4.68,9.5,1.248,36,7.611,0.29587057631346464,0.09953520394293616,0.0,0.0,1,2.003,3.3494577153580387,0.015010647417201595,strong,-0.029,-0.138,0.112,0.526,0.6286,bull
RTX,2023-04-03,2023-04-26,1,100.58,97.68,4.5498,-0.637,-2.88,4.06,0.897,16,4.524,0.06786949801989672,0.0018953462864328518,1.16,1.97,30,1.714,1.9653161738570606,-0.09187324676447206,mid,-0.637,-0.747,1.682,1.973,0.6286,bull
TMUS,2023-04-03,2023-04-28,1,146.76,143.9,3.1266,-0.915,-1.95,2.54,1.193,18,2.13,0.1914021889142421,0.04257340617564853,2.4,3.55,42,1.522,1.6840478513673751,-0.174580093499345,mid,-0.915,-1.276,1.281,1.787,0.6286,bull
AG,2023-04-04,2023-04-19,1,7.6,7.08,0.4709,-1.104,-6.84,2.63,0.425,10,6.196,0.17845119574963028,0.10803331661540996,3.323,15.17,55,5.266,2.271389033985393,0.007290492256163628,weak,-1.104,-1.274,1.299,1.499,0.4527,neutral
BB,2023-04-04,2023-04-24,1,4.64,4.08,0.7952,-0.704,-12.07,0.0,0.0,13,17.137,0.19847328383205284,0.14586992017629397,0.099,0.44,42,4.36,4.0754467803196475,0.007236591525992653,mid,-0.704,-0.742,2.768,2.916,0.4527,neutral
CMG,2023-04-04,2023-07-13,1,34.6968,40.9772,2.3267,2.699,18.1,23.3,3.474,68,6.706,0.7608802855538415,0.18980355163980142,0.16,0.3,39,1.843,3.749805463226175,-0.14834333274235678,strong,-0.427,-0.603,1.553,2.194,0.4527,neutral
CWEN,2023-04-05,2023-04-10,1,31.92,31.38,0.4363,-1.238,-1.69,0.0,0.0,2,1.367,0.052854127736722954,0.10822511322930652,3.658,8.77,43,2.586,1.694623641276585,-0.04016508385309514,weak,-1.238,-1.696,0.654,0.896,0.5824,neutral
DUK,2023-04-05,2023-04-14,1,98.84,97.64,0.7099,-1.69,-1.21,0.91,1.268,6,0.718,0.10369815679994512,0.09402320233132656,3.439,6.63,55,2.033,1.860875626219017,0.005147433729493889,weak,-1.69,-2.465,0.597,0.871,0.5824,neutral
NEM,2023-04-05,2023-04-11,1,52.07,49.92,2.1564,-0.997,-4.13,0.0,0.0,3,4.141,0.4259358841093748,0.00909921597382819,2.644,6.79,49,2.717,3.675801921622865,-0.05256152073988296,strong,-0.997,-1.094,1.52,1.668,0.5824,neutral
PNW,2023-04-05,2023-05-25,1,80.63,76.39,6.6564,-0.637,-5.26,0.38,0.047,35,8.256,0.17452993769181402,0.1067285180898006,0.0,0.0,12,2.199,1.8485270205824784,0.03514281182949186,mid,-0.637,-0.769,2.392,2.888,0.5824,neutral
SRE,2023-04-05,2023-04-14,1,76.57,76.515,0.6582,-0.084,-0.07,1.44,1.671,6,0.86,0.04794841697939922,0.09083258599911091,3.368,6.59,47,2.069,2.128811723022608,-0.06023217175898199,weak,-0.084,-1.048,0.035,0.436,0.5824,neutral
T,2023-04-05,2023-04-20,1,19.88,17.65,0.413,-5.4,-11.22,0.4,0.194,10,2.077,0.30410831199112487,0.05355390454427607,2.485,3.82,49,1.579,3.8590047828384213,-0.15681388211906944,strong,-5.4,-5.618,7.103,7.39,0.5824,neutral
UL,2023-04-05,2023-05-16,1,60.045,60.7432,2.6903,0.26,1.16,4.2,0.938,28,4.481,0.4400915391462929,0.10067709195169912,0.0,0.0,1,1.179,4.350309808582966,-0.0741318199226505,strong,0.0,-0.213,0.0,0.811,0.5824,neutral
AEM,2023-04-06,2023-05-18,1,56.54,53.74,4.5011,-0.622,-4.95,6.83,0.858,29,7.961,0.6097025397604479,0.050665461069296105,1.276,3.44,50,2.758,3.9300447081113936,-0.0038290423531345263,strong,-0.622,-0.76,1.796,2.193,0.5538,neutral
CGAU,2023-04-06,2023-04-28,1,6.93,6.75,1.0511,-0.171,-2.6,10.68,0.704,15,15.168,0.36956524368195026,0.17114567569437802,0.0,0.0,1,3.728,2.2158089961245655,0.022660141467952144,strong,-0.171,-0.228,0.697,0.929,0.5538,neutral
CNP,2023-04-06,2023-05-16,1,30.77,28.94,2.4498,-0.747,-5.95,0.19,0.024,27,7.962,0.35922343131565626,0.022274386724854583,0.0,0.0,1,2.11,3.115019424525282,-0.007443437153826782,strong,-0.747,-0.763,2.819,2.881,0.5538,neutral
NRG,2023-04-06,2023-04-26,1,34.82,33.4,2.5429,-0.558,-4.08,3.13,0.429,13,7.303,0.034090950140919764,0.1019494876463405,1.493,3.96,35,2.732,2.442078621132318,-0.0812568660540931,mid,-0.558,-0.598,1.493,1.598,0.5538,neutral
PCG,2023-04-06,2023-05-23,1,16.71,16.41,1.1298,-0.266,-1.8,4.43,0.655,32,6.761,0.10382485753519603,0.12008728827985139,0.659,1.43,23,2.181,2.1539444345285643,-0.03617606287570485,mid,-0.266,-0.319,0.823,0.988,0.5538,neutral
POR,2023-04-06,2023-05-25,1,50.46,48.51,4.148,-0.47,-3.86,1.76,0.215,34,8.22,0.241872376310682,0.10698488714319988,0.0,0.0,1,2.188,2.5297213769955866,-0.03872723468641259,mid,-0.47,-0.615,1.766,2.31,0.5538,neutral
SO,2023-04-06,2023-05-16,1,72.31,70.9,5.3999,-0.261,-1.95,4.63,0.62,27,7.468,0.4721886273378541,0.11875789217276093,0.0,0.0,1,1.965,3.1906337180101083,-0.027298525942176632,strong,-0.261,-0.326,0.992,1.239,0.5538,neutral
TFPM,2023-04-06,2023-05-11,1,15.76,15.08,2.2453,-0.303,-4.31,9.26,0.65,24,14.247,0.3682633042143962,0.17086183746400446,0.0,0.0,1,3.486,3.655905451778296,0.06015556384482479,strong,-0.303,-0.338,1.238,1.383,0.5538,neutral
DELL,2023-04-10,2023-04-25,1,41.43,41.71,1.9969,0.14,0.68,9.82,2.038,11,4.82,0.19247461446586936,0.06440014625286881,2.301,5.6,38,2.549,2.6345836305008845,-0.08739282039206142,mid,0.0,-0.14,0.0,0.265,0.5538,neutral
EXTR,2023-04-10,2023-04-19,1,19.44,16.12,2.0315,-1.634,-17.08,0.0,0.0,7,10.45,0.2251463276568334,0.04140793964720555,0.826,2.6,53,3.177,2.2698376237557962,-0.08283033489223701,mid,-1.634,-2.348,5.375,7.723,0.5538,neutral
NYT,2023-04-10,2023-04-26,1,39.56,38.9,1.0566,-0.625,-1.67,1.97,0.738,12,2.671,0.2003930112349951,0.24554378505593685,2.54,5.37,41,2.199,2.1867650582947227,-0.061835551787040366,mid,-0.625,-0.7,0.759,0.851,0.5538,neutral
OSCR,2023-04-10,2023-07-06,1,6.92,7.63,2.438,0.291,10.26,39.02,1.107,60,35.231,0.33436527480174905,0.3078721400900568,0.0,0.0,4,7.829,4.078289531032304,0.3774675566215311,mid,-0.472,-0.57,2.123,2.566,0.5538,neutral
CHRD,2023-04-11,2023-09-20,1,144.18,155.26,13.5611,0.817,7.68,14.95,1.59,112,9.406,0.07776291180686563,0.011283381530524524,1.505,5.3,51,3.663,2.3796762633545807,-0.0555449475332177,mid,-0.756,-0.799,1.941,2.052,0.7714,bull
FLNC,2023-04-11,2023-04-26,1,21.05,17.69,2.6238,-1.281,-15.96,3.47,0.278,11,12.464,0.08610793097981233,0.031892166192483036,2.879,18.71,54,7.689,2.183348289444095,0.002450785891310314,mid,-1.281,-1.368,2.076,2.218,0.7714,bull
NOG,2023-04-11,2023-05-04,1,33.96,30.93,4.1281,-0.734,-8.92,3.24,0.266,17,12.156,0.1941809557014787,0.03628448685377578,0.96,3.7,50,3.928,3.3318168508032744,-0.09628405826223663,mid,-0.734,-0.756,2.272,2.339,0.7714,bull
TRGP,2023-04-11,2023-05-02,1,76.32,72.26,5.4464,-0.745,-5.32,2.08,0.292,15,7.136,0.03957607518540375,0.01077720266640056,1.71,4.83,26,2.935,2.3181923093585395,-0.03758806121097613,mid,-0.745,-0.918,1.812,2.232,0.7714,bull
TRP,2023-04-11,2023-04-24,1,41.25,40.55,0.4479,-1.563,-1.7,3.15,2.902,9,1.086,0.148214362957087,0.07708698541552159,3.257,6.23,54,2.017,2.919076786828896,-0.14554673216179093,weak,-1.563,-1.808,0.841,0.974,0.7714,bull
UNH,2023-04-11,2023-04-19,1,520.97,486.2,38.1109,-0.912,-6.67,1.01,0.138,6,7.315,0.45525397324593914,0.12484044592714556,0.0,0.0,1,1.925,4.0747533111705385,-0.04650467808729397,strong,-0.912,-0.98,3.467,3.723,0.7714,bull
CRGY,2023-04-12,2023-04-18,1,12.68,11.65,1.1338,-0.908,-8.12,0.0,0.0,4,8.941,0.2648649038756464,0.05034011133983432,1.804,6.78,55,3.978,3.196458262957065,-0.15463130358001675,strong,-0.908,-1.054,2.042,2.369,0.7473,bull
GFI,2023-04-12,2023-05-17,1,14.88,15.47,1.8697,0.316,3.97,16.94,1.348,25,12.565,0.716931458546943,0.18811883458549758,0.0,0.0,1,3.044,4.521101031519457,0.0457650000010037,strong,0.0,0.0,0.0,0.0,0.7473,bull
HWM,2023-04-12,2023-08-02,1,43.41,48.05,2.8634,1.62,10.69,17.81,2.7,77,6.596,0.19723702461956977,0.1410347238865902,0.81,1.81,26,2.247,2.350966700518562,-0.041353486663952777,mid,-0.349,-0.451,1.025,1.322,0.7473,bull
NET,2023-04-12,2023-04-20,1,63.04,62.41,1.621,-0.389,-1.0,2.92,1.135,6,2.571,0.33055731234182817,0.1433618611636763,3.479,14.83,38,4.897,1.7900939838671492,-0.1146298277918929,weak,-0.389,-1.246,0.204,0.654,0.7473,bull
PBR,2023-04-12,2023-04-28,1,11.75,10.62,1.2313,-0.918,-9.62,4.6,0.439,12,10.479,0.1816283700391763,0.0016611677251871587,0.928,3.02,53,3.301,3.6727914552719065,-0.12926192029504502,mid,-0.918,-1.169,2.913,3.713,0.7473,bull
SBS,2023-04-12,2023-04-18,1,2.084,1.918,0.1121,-1.48,-7.97,0.38,0.071,4,5.381,0.19060058720651735,0.03212856212368603,2.452,7.5,47,3.249,1.9907825482968529,-0.05978642293808756,mid,-1.48,-1.534,2.452,2.54,0.7473,bull
TSEM,2023-04-12,2023-05-05,1,43.87,43.34,2.5771,-0.206,-1.21,3.56,0.605,17,5.874,0.37368374293591766,0.032595870271989,0.0,0.0,1,1.546,3.3419785463709992,0.06196318886371954,strong,-0.206,-0.264,0.781,1.003,0.7473,bull
YPF,2023-04-12,2023-05-02,1,12.54,10.81,2.601,-0.665,-13.8,0.0,0.0,14,20.741,0.23595506420632223,0.030303049068756246,0.465,2.36,26,5.141,3.103188204884249,0.0830530214824936,mid,-0.665,-0.75,2.684,3.025,0.7473,bull
ENB,2023-04-13,2023-04-20,1,40.04,39.37,0.6661,-1.006,-1.67,0.02,0.015,5,1.664,0.21522014341629053,0.07058258451879322,2.786,4.41,55,1.641,3.386477960683254,-0.1138147890300315,mid,-1.006,-1.156,1.02,1.172,0.8264,bull
ERIC,2023-04-13,2023-04-18,1,5.97,5.39,0.3138,-1.849,-9.72,0.0,0.0,3,5.256,0.3289476821300085,0.06282720160337212,0.986,1.83,48,1.868,3.3537628819720364,-0.18759736128688143,strong,-1.849,-1.912,5.201,5.38,0.8264,bull
GEHC,2023-04-13,2023-04-25,1,82.94,80.39,5.9047,-0.432,-3.07,5.85,0.821,8,7.119,0.3681320270583535,0.2590293183688495,0.0,0.0,9,1.873,2.787254836765341,-0.3241965408718117,mid,-0.432,-0.705,1.641,2.677,0.8264,bull
GSK,2023-04-13,2023-04-20,1,38.32,36.46,2.1189,-0.878,-4.85,0.0,0.0,5,5.529,0.5687208953881436,0.19379012912180874,0.0,0.0,4,1.455,4.799100555523314,-0.07046278974572517,strong,-0.878,-0.892,3.336,3.389,0.8264,bull
SBUX,2023-04-13,2023-05-03,1,106.99,103.96,2.2875,-1.325,-2.83,7.08,3.309,14,2.138,0.42919095782972677,0.006390333998206666,2.47,3.86,49,1.608,3.112667888097311,-0.13532273134451178,strong,-1.325,-1.395,1.761,1.854,0.8264,bull
